Country,RX,Year,Latitude,Longitude,Reactor,Type,TypeEq,Electricity Supplied [GW.h],Annual Time On Line [h],Electricity Supplied [GWa],Emission 14CO2 [TBq yr^-1],Emission 14CO2 ICOS [TBq yr^-1],RX_Ida,Emission 14CO2 Z [TBq yr^-1],RX_Z,Emission [TBq yr^-1]
UNITED STATES OF AMERICA,RIVER BEND,1985,30.7566666666667,-91.3333333333333,RIVER BEND-1,BWR,BWR,,,,,,,0.001313425,River Bend 1 1985,0.001313425
UNITED STATES OF AMERICA,RIVER BEND,1986,30.7566666666667,-91.3333333333333,RIVER BEND-1,BWR,BWR,,,,,,,0.174392055,River Bend 1 1985,0.174392055
UNITED STATES OF AMERICA,RIVER BEND,1987,30.7566666666667,-91.3333333333333,RIVER BEND-1,BWR,BWR,,,,,,,0.289025616,River Bend 1 1985,0.289025616
UNITED STATES OF AMERICA,RIVER BEND,1988,30.7566666666667,-91.3333333333333,RIVER BEND-1,BWR,BWR,,,,,,,0.422029658,River Bend 1 1985,0.422029658
UNITED STATES OF AMERICA,RIVER BEND,1989,30.7566666666667,-91.3333333333333,RIVER BEND-1,BWR,BWR,,,,,,,0.278579349,River Bend 1 1985,0.278579349
UNITED STATES OF AMERICA,RIVER BEND,1990,30.7566666666667,-91.3333333333333,RIVER BEND-1,BWR,BWR,,,,,,,0.325593664,River Bend 1 1985,0.325593664
UNITED STATES OF AMERICA,RIVER BEND,1991,30.7566666666667,-91.3333333333333,RIVER BEND-1,BWR,BWR,,,,,,,0.389323288,River Bend 1 1985,0.389323288
UNITED STATES OF AMERICA,RIVER BEND,1992,30.7566666666667,-91.3333333333333,RIVER BEND-1,BWR,BWR,,,,,,,0.160840959,River Bend 1 1985,0.160840959
UNITED STATES OF AMERICA,RIVER BEND,1993,30.7566666666667,-91.3333333333333,RIVER BEND-1,BWR,BWR,,,,,,,0.30610887,River Bend 1 1985,0.30610887
UNITED STATES OF AMERICA,RIVER BEND,1994,30.7566666666667,-91.3333333333333,RIVER BEND-1,BWR,BWR,,,,,,,0.284472295,River Bend 1 1985,0.284472295
UNITED STATES OF AMERICA,RIVER BEND,1995,30.7566666666667,-91.3333333333333,RIVER BEND-1,BWR,BWR,,,,,,,0.46172524,River Bend 1 1985,0.46172524
UNITED STATES OF AMERICA,RIVER BEND,1996,30.7566666666667,-91.3333333333333,RIVER BEND-1,BWR,BWR,,,,,,,0.399402774,River Bend 1 1985,0.399402774
UNITED STATES OF AMERICA,RIVER BEND,1997,30.7566666666667,-91.3333333333333,RIVER BEND-1,BWR,BWR,,,,,,,0.397209658,River Bend 1 1985,0.397209658
UNITED STATES OF AMERICA,RIVER BEND,1998,30.7566666666667,-91.3333333333333,RIVER BEND-1,BWR,BWR,,,,,,,0.456059932,River Bend 1 1985,0.456059932
UNITED STATES OF AMERICA,RIVER BEND,1999,30.7566666666667,-91.3333333333333,RIVER BEND-1,BWR,BWR,,,,,,,0.332127603,River Bend 1 1985,0.332127603
UNITED STATES OF AMERICA,RIVER BEND,2000,30.7566666666667,-91.3333333333333,RIVER BEND-1,BWR,BWR,,,,,,,0.428070479,River Bend 1 1985,0.428070479
UNITED STATES OF AMERICA,RIVER BEND,2001,30.7566666666667,-91.3333333333333,RIVER BEND-1,BWR,BWR,,,,,,,0.454795411,River Bend 1 1985,0.454795411
UNITED STATES OF AMERICA,RIVER BEND,2002,30.7566666666667,-91.3333333333333,RIVER BEND-1,BWR,BWR,,,,,,,0.493257911,River Bend 1 1985,0.493257911
UNITED STATES OF AMERICA,RIVER BEND,2003,30.7566666666667,-91.3333333333333,RIVER BEND-1,BWR,BWR,,,,,,,0.44556476,River Bend 1 1985,0.44556476
UNITED STATES OF AMERICA,RIVER BEND,2004,30.7566666666667,-91.3333333333333,RIVER BEND-1,BWR,BWR,,,,,,,0.432415377,River Bend 1 1985,0.432415377
UNITED STATES OF AMERICA,RIVER BEND,2005,30.7566666666667,-91.3333333333333,RIVER BEND-1,BWR,BWR,,,,,,,0.455418356,River Bend 1 1985,0.455418356
UNITED STATES OF AMERICA,RIVER BEND,2006,30.7566666666667,-91.3333333333333,RIVER BEND-1,BWR,BWR,,,,,,,0.435378151,River Bend 1 1985,0.435378151
UNITED STATES OF AMERICA,RIVER BEND,2007,30.7566666666667,-91.3333333333333,RIVER BEND-1,BWR,BWR,,,,,,,0.41827976,River Bend 1 1985,0.41827976
UNITED STATES OF AMERICA,RIVER BEND,2008,30.7566666666667,-91.3333333333333,RIVER BEND-1,BWR,BWR,,,,,,,0.370659966,River Bend 1 1985,0.370659966
UNITED STATES OF AMERICA,RIVER BEND,2009,30.7566666666667,-91.3333333333333,RIVER BEND-1,BWR,BWR,,,,,,,0.456052363,River Bend 1 1985,0.456052363
UNITED STATES OF AMERICA,RIVER BEND,2010,30.7566666666667,-91.3333333333333,RIVER BEND-1,BWR,BWR,,,,,,,0.486896301,River Bend 1 1985,0.486896301
UNITED STATES OF AMERICA,RIVER BEND,2011,30.7566666666667,-91.3333333333333,RIVER BEND-1,BWR,BWR,,,,,,,0.448080411,River Bend 1 1985,0.448080411
UNITED STATES OF AMERICA,RIVER BEND,2012,30.7566666666667,-91.3333333333333,RIVER BEND-1,BWR,BWR,,,,,,,0.455265822,River Bend 1 1985,0.455265822
UNITED STATES OF AMERICA,RIVER BEND,2013,30.7566666666667,-91.3333333333333,RIVER BEND-1,BWR,BWR,,,,,,,0.442456438,River Bend 1 1985,0.442456438
UNITED STATES OF AMERICA,RIVER BEND,2014,30.7566666666667,-91.3333333333333,RIVER BEND-1,BWR,BWR,,,,,,,0.477249966,River Bend 1 1985,0.477249966
UNITED STATES OF AMERICA,RIVER BEND,2015,30.7566666666667,-91.3333333333333,RIVER BEND-1,BWR,BWR,,,,,,,0.403738938,River Bend 1 1985,0.403738938
UNITED STATES OF AMERICA,RIVER BEND,2016,30.7566666666667,-91.3333333333333,RIVER BEND-1,BWR,BWR,,,,,,,0.413871986,River Bend 1 1985,0.413871986
UNITED STATES OF AMERICA,SUSQUEHANNA,1972,41.0889,-76.149,SUSQUEHANNA-1,BWR,BWR,,,,,,,0.0,Susquehanna 1-2,0.0
UNITED STATES OF AMERICA,SUSQUEHANNA,1973,41.0889,-76.149,SUSQUEHANNA-1,BWR,BWR,,,,,,,0.0,Susquehanna 1-2,0.0
UNITED STATES OF AMERICA,SUSQUEHANNA,1974,41.0889,-76.149,SUSQUEHANNA-1,BWR,BWR,,,,,,,0.0,Susquehanna 1-2,0.0
UNITED STATES OF AMERICA,SUSQUEHANNA,1975,41.0889,-76.149,SUSQUEHANNA-1,BWR,BWR,,,,,,,0.0,Susquehanna 1-2,0.0
UNITED STATES OF AMERICA,SUSQUEHANNA,1976,41.0889,-76.149,SUSQUEHANNA-1,BWR,BWR,,,,,,,0.0,Susquehanna 1-2,0.0
UNITED STATES OF AMERICA,SUSQUEHANNA,1977,41.0889,-76.149,SUSQUEHANNA-1,BWR,BWR,,,,,,,0.0,Susquehanna 1-2,0.0
UNITED STATES OF AMERICA,SUSQUEHANNA,1978,41.0889,-76.149,SUSQUEHANNA-1,BWR,BWR,,,,,,,0.0,Susquehanna 1-2,0.0
UNITED STATES OF AMERICA,SUSQUEHANNA,1979,41.0889,-76.149,SUSQUEHANNA-1,BWR,BWR,,,,,,,0.0,Susquehanna 1-2,0.0
UNITED STATES OF AMERICA,SUSQUEHANNA,1980,41.0889,-76.149,SUSQUEHANNA-1,BWR,BWR,,,,,,,0.0,Susquehanna 1-2,0.0
UNITED STATES OF AMERICA,SUSQUEHANNA,1981,41.0889,-76.149,SUSQUEHANNA-1,BWR,BWR,,,,,,,0.0,Susquehanna 1-2,0.0
UNITED STATES OF AMERICA,SUSQUEHANNA,1982,41.0889,-76.149,SUSQUEHANNA-1,BWR,BWR,,,,,,,0.018705822,Susquehanna 1-2,0.018705822
UNITED STATES OF AMERICA,SUSQUEHANNA,1983,41.0889,-76.149,SUSQUEHANNA-1,BWR,BWR,,,,,,,0.26040274,Susquehanna 1-2,0.26040274
UNITED STATES OF AMERICA,SUSQUEHANNA,1984,41.0889,-76.149,SUSQUEHANNA-1,BWR,BWR,,,,,,,0.408708527,Susquehanna 1-2,0.408708527
UNITED STATES OF AMERICA,SUSQUEHANNA,1985,41.0889,-76.149,SUSQUEHANNA-1,BWR,BWR,,,,,,,0.734128699,Susquehanna 1-2,0.734128699
UNITED STATES OF AMERICA,SUSQUEHANNA,1986,41.0889,-76.149,SUSQUEHANNA-1,BWR,BWR,,,,,,,0.657737568,Susquehanna 1-2,0.657737568
UNITED STATES OF AMERICA,SUSQUEHANNA,1987,41.0889,-76.149,SUSQUEHANNA-1,BWR,BWR,,,,,,,0.857644178,Susquehanna 1-2,0.857644178
UNITED STATES OF AMERICA,SUSQUEHANNA,1988,41.0889,-76.149,SUSQUEHANNA-1,BWR,BWR,,,,,,,0.834007774,Susquehanna 1-2,0.834007774
UNITED STATES OF AMERICA,SUSQUEHANNA,1989,41.0889,-76.149,SUSQUEHANNA-1,BWR,BWR,,,,,,,0.772043938,Susquehanna 1-2,0.772043938
UNITED STATES OF AMERICA,SUSQUEHANNA,1990,41.0889,-76.149,SUSQUEHANNA-1,BWR,BWR,,,,,,,0.857999315,Susquehanna 1-2,0.857999315
UNITED STATES OF AMERICA,SUSQUEHANNA,1991,41.0889,-76.149,SUSQUEHANNA-1,BWR,BWR,,,,,,,0.923529658,Susquehanna 1-2,0.923529658
UNITED STATES OF AMERICA,SUSQUEHANNA,1992,41.0889,-76.149,SUSQUEHANNA-1,BWR,BWR,,,,,,,0.790991952,Susquehanna 1-2,0.790991952
UNITED STATES OF AMERICA,SUSQUEHANNA,1993,41.0889,-76.149,SUSQUEHANNA-1,BWR,BWR,,,,,,,0.790049384,Susquehanna 1-2,0.790049384
UNITED STATES OF AMERICA,SUSQUEHANNA,1994,41.0889,-76.149,SUSQUEHANNA-1,BWR,BWR,,,,,,,0.892167568,Susquehanna 1-2,0.892167568
UNITED STATES OF AMERICA,SUSQUEHANNA,1995,41.0889,-76.149,SUSQUEHANNA-1,BWR,BWR,,,,,,,0.90967524,Susquehanna 1-2,0.90967524
UNITED STATES OF AMERICA,SUSQUEHANNA,1996,41.0889,-76.149,SUSQUEHANNA-1,BWR,BWR,,,,,,,0.982743219,Susquehanna 1-2,0.982743219
UNITED STATES OF AMERICA,SUSQUEHANNA,1997,41.0889,-76.149,SUSQUEHANNA-1,BWR,BWR,,,,,,,0.979123733,Susquehanna 1-2,0.979123733
UNITED STATES OF AMERICA,SUSQUEHANNA,1998,41.0889,-76.149,SUSQUEHANNA-1,BWR,BWR,,,,,,,0.959076541,Susquehanna 1-2,0.959076541
UNITED STATES OF AMERICA,SUSQUEHANNA,1999,41.0889,-76.149,SUSQUEHANNA-1,BWR,BWR,,,,,,,0.966970479,Susquehanna 1-2,0.966970479
UNITED STATES OF AMERICA,SUSQUEHANNA,2000,41.0889,-76.149,SUSQUEHANNA-1,BWR,BWR,,,,,,,1.020451199,Susquehanna 1-2,1.020451199
UNITED STATES OF AMERICA,SUSQUEHANNA,2001,41.0889,-76.149,SUSQUEHANNA-1,BWR,BWR,,,,,,,1.036889966,Susquehanna 1-2,1.036889966
UNITED STATES OF AMERICA,SUSQUEHANNA,2002,41.0889,-76.149,SUSQUEHANNA-1,BWR,BWR,,,,,,,1.009100205,Susquehanna 1-2,1.009100205
UNITED STATES OF AMERICA,SUSQUEHANNA,2003,41.0889,-76.149,SUSQUEHANNA-1,BWR,BWR,,,,,,,1.048793459,Susquehanna 1-2,1.048793459
UNITED STATES OF AMERICA,SUSQUEHANNA,2004,41.0889,-76.149,SUSQUEHANNA-1,BWR,BWR,,,,,,,1.052843185,Susquehanna 1-2,1.052843185
UNITED STATES OF AMERICA,SUSQUEHANNA,2005,41.0889,-76.149,SUSQUEHANNA-1,BWR,BWR,,,,,,,1.067061473,Susquehanna 1-2,1.067061473
UNITED STATES OF AMERICA,SUSQUEHANNA,2006,41.0889,-76.149,SUSQUEHANNA-1,BWR,BWR,,,,,,,1.040584555,Susquehanna 1-2,1.040584555
UNITED STATES OF AMERICA,SUSQUEHANNA,2007,41.0889,-76.149,SUSQUEHANNA-1,BWR,BWR,,,,,,,1.061795548,Susquehanna 1-2,1.061795548
UNITED STATES OF AMERICA,SUSQUEHANNA,2008,41.0889,-76.149,SUSQUEHANNA-1,BWR,BWR,,,,,,,1.111820377,Susquehanna 1-2,1.111820377
UNITED STATES OF AMERICA,SUSQUEHANNA,2009,41.0889,-76.149,SUSQUEHANNA-1,BWR,BWR,,,,,,,1.134497329,Susquehanna 1-2,1.134497329
UNITED STATES OF AMERICA,SUSQUEHANNA,2010,41.0889,-76.149,SUSQUEHANNA-1,BWR,BWR,,,,,,,1.077961849,Susquehanna 1-2,1.077961849
UNITED STATES OF AMERICA,SUSQUEHANNA,2011,41.0889,-76.149,SUSQUEHANNA-1,BWR,BWR,,,,,,,1.015939795,Susquehanna 1-2,1.015939795
UNITED STATES OF AMERICA,SUSQUEHANNA,2012,41.0889,-76.149,SUSQUEHANNA-1,BWR,BWR,,,,,,,0.990298322,Susquehanna 1-2,0.990298322
UNITED STATES OF AMERICA,SUSQUEHANNA,2013,41.0889,-76.149,SUSQUEHANNA-1,BWR,BWR,,,,,,,1.104739178,Susquehanna 1-2,1.104739178
UNITED STATES OF AMERICA,SUSQUEHANNA,2014,41.0889,-76.149,SUSQUEHANNA-1,BWR,BWR,,,,,,,1.098075993,Susquehanna 1-2,1.098075993
UNITED STATES OF AMERICA,SUSQUEHANNA,2015,41.0889,-76.149,SUSQUEHANNA-1,BWR,BWR,,,,,,,1.200682055,Susquehanna 1-2,1.200682055
UNITED STATES OF AMERICA,SUSQUEHANNA,2016,41.0889,-76.149,SUSQUEHANNA-1,BWR,BWR,,,,,,,1.130789932,Susquehanna 1-2,1.130789932
CANADA,BRUCE,1972,44.3266666666667,-81.5875,BRUCE-1,PHWR,PHWR,,,,,,,0.0,Bruce 1-8,0.0
CANADA,BRUCE,1973,44.3266666666667,-81.5875,BRUCE-1,PHWR,PHWR,,,,,,,0.0,Bruce 1-8,0.0
CANADA,BRUCE,1974,44.3266666666667,-81.5875,BRUCE-1,PHWR,PHWR,,,,,,,0.0,Bruce 1-8,0.0
CANADA,BRUCE,1975,44.3266666666667,-81.5875,BRUCE-1,PHWR,PHWR,,,,,,,0.0,Bruce 1-8,0.0
CANADA,BRUCE,1976,44.3266666666667,-81.5875,BRUCE-1,PHWR,PHWR,,,,,,,0.0,Bruce 1-8,0.0
CANADA,BRUCE,1977,44.3266666666667,-81.5875,BRUCE-1,PHWR,PHWR,,,,,,,0.649771689,Bruce 1-8,0.649771689
CANADA,BRUCE,1978,44.3266666666667,-81.5875,BRUCE-1,PHWR,PHWR,,,,,,,2.292127854,Bruce 1-8,2.292127854
CANADA,BRUCE,1979,44.3266666666667,-81.5875,BRUCE-1,PHWR,PHWR,,,,,,,3.505369863,Bruce 1-8,3.505369863
CANADA,BRUCE,1980,44.3266666666667,-81.5875,BRUCE-1,PHWR,PHWR,,,,,,,4.120054795,Bruce 1-8,4.120054795
CANADA,BRUCE,1981,44.3266666666667,-81.5875,BRUCE-1,PHWR,PHWR,,,,,,,4.309936073,Bruce 1-8,4.309936073
CANADA,BRUCE,1982,44.3266666666667,-81.5875,BRUCE-1,PHWR,PHWR,,,,,,,4.160621005,Bruce 1-8,4.160621005
CANADA,BRUCE,1983,44.3266666666667,-81.5875,BRUCE-1,PHWR,PHWR,,,,,,,4.459196347,Bruce 1-8,4.459196347
CANADA,BRUCE,1984,44.3266666666667,-81.5875,BRUCE-1,PHWR,PHWR,,,,,,,5.251238356,Bruce 1-8,5.251238356
CANADA,BRUCE,1985,44.3266666666667,-81.5875,BRUCE-1,PHWR,PHWR,,,,,,,6.168279452,Bruce 1-8,6.168279452
CANADA,BRUCE,1986,44.3266666666667,-81.5875,BRUCE-1,PHWR,PHWR,,,,,,,7.212628311,Bruce 1-8,7.212628311
CANADA,BRUCE,1987,44.3266666666667,-81.5875,BRUCE-1,PHWR,PHWR,,,,,,,7.615572603,Bruce 1-8,7.615572603
CANADA,BRUCE,1988,44.3266666666667,-81.5875,BRUCE-1,PHWR,PHWR,,,,,,,7.529848402,Bruce 1-8,7.529848402
CANADA,BRUCE,1989,44.3266666666667,-81.5875,BRUCE-1,PHWR,PHWR,,,,,,,7.73483653,Bruce 1-8,7.73483653
CANADA,BRUCE,1990,44.3266666666667,-81.5875,BRUCE-1,PHWR,PHWR,,,,,,,7.010325114,Bruce 1-8,7.010325114
CANADA,BRUCE,1991,44.3266666666667,-81.5875,BRUCE-1,PHWR,PHWR,,,,,,,8.291185388,Bruce 1-8,8.291185388
CANADA,BRUCE,1992,44.3266666666667,-81.5875,BRUCE-1,PHWR,PHWR,,,,,,,7.340549772,Bruce 1-8,7.340549772
CANADA,BRUCE,1993,44.3266666666667,-81.5875,BRUCE-1,PHWR,PHWR,,,,,,,5.454228311,Bruce 1-8,5.454228311
CANADA,BRUCE,1994,44.3266666666667,-81.5875,BRUCE-1,PHWR,PHWR,,,,,,,6.967309589,Bruce 1-8,6.967309589
CANADA,BRUCE,1995,44.3266666666667,-81.5875,BRUCE-1,PHWR,PHWR,,,,,,,6.900178995,Bruce 1-8,6.900178995
CANADA,BRUCE,1996,44.3266666666667,-81.5875,BRUCE-1,PHWR,PHWR,,,,,,,6.934798174,Bruce 1-8,6.934798174
CANADA,BRUCE,1997,44.3266666666667,-81.5875,BRUCE-1,PHWR,PHWR,,,,,,,5.882584475,Bruce 1-8,5.882584475
CANADA,BRUCE,1998,44.3266666666667,-81.5875,BRUCE-1,PHWR,PHWR,,,,,,,3.848361644,Bruce 1-8,3.848361644
CANADA,BRUCE,1999,44.3266666666667,-81.5875,BRUCE-1,PHWR,PHWR,,,,,,,4.122779909,Bruce 1-8,4.122779909
CANADA,BRUCE,2000,44.3266666666667,-81.5875,BRUCE-1,PHWR,PHWR,,,,,,,4.279556164,Bruce 1-8,4.279556164
CANADA,BRUCE,2001,44.3266666666667,-81.5875,BRUCE-1,PHWR,PHWR,,,,,,,4.418851142,Bruce 1-8,4.418851142
CANADA,BRUCE,2002,44.3266666666667,-81.5875,BRUCE-1,PHWR,PHWR,,,,,,,3.83943379,Bruce 1-8,3.83943379
CANADA,BRUCE,2003,44.3266666666667,-81.5875,BRUCE-1,PHWR,PHWR,,,,,,,4.507408219,Bruce 1-8,4.507408219
CANADA,BRUCE,2004,44.3266666666667,-81.5875,BRUCE-1,PHWR,PHWR,,,,,,,6.170429224,Bruce 1-8,6.170429224
CANADA,BRUCE,2005,44.3266666666667,-81.5875,BRUCE-1,PHWR,PHWR,,,,,,,6.036096804,Bruce 1-8,6.036096804
CANADA,BRUCE,2006,44.3266666666667,-81.5875,BRUCE-1,PHWR,PHWR,,,,,,,6.68507032,Bruce 1-8,6.68507032
CANADA,BRUCE,2007,44.3266666666667,-81.5875,BRUCE-1,PHWR,PHWR,,,,,,,6.489263927,Bruce 1-8,6.489263927
CANADA,BRUCE,2008,44.3266666666667,-81.5875,BRUCE-1,PHWR,PHWR,,,,,,,6.463134247,Bruce 1-8,6.463134247
CANADA,BRUCE,2009,44.3266666666667,-81.5875,BRUCE-1,PHWR,PHWR,,,,,,,6.338115068,Bruce 1-8,6.338115068
CANADA,BRUCE,2010,44.3266666666667,-81.5875,BRUCE-1,PHWR,PHWR,,,,,,,6.608288584,Bruce 1-8,6.608288584
CANADA,BRUCE,2011,44.3266666666667,-81.5875,BRUCE-1,PHWR,PHWR,,,,,,,6.62307032,Bruce 1-8,6.62307032
CANADA,BRUCE,2012,44.3266666666667,-81.5875,BRUCE-1,PHWR,PHWR,,,,,,,6.5072,Bruce 1-8,6.5072
CANADA,BRUCE,2013,44.3266666666667,-81.5875,BRUCE-1,PHWR,PHWR,,,,,,,8.270452968,Bruce 1-8,8.270452968
CANADA,BRUCE,2014,44.3266666666667,-81.5875,BRUCE-1,PHWR,PHWR,,,,,,,8.342376256,Bruce 1-8,8.342376256
CANADA,BRUCE,2015,44.3266666666667,-81.5875,BRUCE-1,PHWR,PHWR,,,,,,,8.520847489,Bruce 1-8,8.520847489
CANADA,BRUCE,2016,44.3266666666667,-81.5875,BRUCE-1,PHWR,PHWR,,,,,,,8.272739726,Bruce 1-8,8.272739726
CANADA,DARLINGTON,1972,43.8727777777778,-78.7197222222222,DARLINGTON-2,PHWR,PHWR,,,,,,,0.0,Darlington 1-4,0.0
CANADA,DARLINGTON,1973,43.8727777777778,-78.7197222222222,DARLINGTON-2,PHWR,PHWR,,,,,,,0.0,Darlington 1-4,0.0
CANADA,DARLINGTON,1974,43.8727777777778,-78.7197222222222,DARLINGTON-2,PHWR,PHWR,,,,,,,0.0,Darlington 1-4,0.0
CANADA,DARLINGTON,1975,43.8727777777778,-78.7197222222222,DARLINGTON-2,PHWR,PHWR,,,,,,,0.0,Darlington 1-4,0.0
CANADA,DARLINGTON,1976,43.8727777777778,-78.7197222222222,DARLINGTON-2,PHWR,PHWR,,,,,,,0.0,Darlington 1-4,0.0
CANADA,DARLINGTON,1977,43.8727777777778,-78.7197222222222,DARLINGTON-2,PHWR,PHWR,,,,,,,0.0,Darlington 1-4,0.0
CANADA,DARLINGTON,1978,43.8727777777778,-78.7197222222222,DARLINGTON-2,PHWR,PHWR,,,,,,,0.0,Darlington 1-4,0.0
CANADA,DARLINGTON,1979,43.8727777777778,-78.7197222222222,DARLINGTON-2,PHWR,PHWR,,,,,,,0.0,Darlington 1-4,0.0
CANADA,DARLINGTON,1980,43.8727777777778,-78.7197222222222,DARLINGTON-2,PHWR,PHWR,,,,,,,0.0,Darlington 1-4,0.0
CANADA,DARLINGTON,1981,43.8727777777778,-78.7197222222222,DARLINGTON-2,PHWR,PHWR,,,,,,,0.0,Darlington 1-4,0.0
CANADA,DARLINGTON,1982,43.8727777777778,-78.7197222222222,DARLINGTON-2,PHWR,PHWR,,,,,,,0.0,Darlington 1-4,0.0
CANADA,DARLINGTON,1983,43.8727777777778,-78.7197222222222,DARLINGTON-2,PHWR,PHWR,,,,,,,0.0,Darlington 1-4,0.0
CANADA,DARLINGTON,1984,43.8727777777778,-78.7197222222222,DARLINGTON-2,PHWR,PHWR,,,,,,,0.0,Darlington 1-4,0.0
CANADA,DARLINGTON,1985,43.8727777777778,-78.7197222222222,DARLINGTON-2,PHWR,PHWR,,,,,,,0.0,Darlington 1-4,0.0
CANADA,DARLINGTON,1986,43.8727777777778,-78.7197222222222,DARLINGTON-2,PHWR,PHWR,,,,,,,0.0,Darlington 1-4,0.0
CANADA,DARLINGTON,1987,43.8727777777778,-78.7197222222222,DARLINGTON-2,PHWR,PHWR,,,,,,,0.0,Darlington 1-4,0.0
CANADA,DARLINGTON,1988,43.8727777777778,-78.7197222222222,DARLINGTON-2,PHWR,PHWR,,,,,,,0.0,Darlington 1-4,0.0
CANADA,DARLINGTON,1989,43.8727777777778,-78.7197222222222,DARLINGTON-2,PHWR,PHWR,,,,,,,0.0,Darlington 1-4,0.0
CANADA,DARLINGTON,1990,43.8727777777778,-78.7197222222222,DARLINGTON-2,PHWR,PHWR,,,,,,,0.210679452,Darlington 1-4,0.210679452
CANADA,DARLINGTON,1991,43.8727777777778,-78.7197222222222,DARLINGTON-2,PHWR,PHWR,,,,,,,0.401510502,Darlington 1-4,0.401510502
CANADA,DARLINGTON,1992,43.8727777777778,-78.7197222222222,DARLINGTON-2,PHWR,PHWR,,,,,,,0.413541553,Darlington 1-4,0.413541553
CANADA,DARLINGTON,1993,43.8727777777778,-78.7197222222222,DARLINGTON-2,PHWR,PHWR,,,,,,,4.003389954,Darlington 1-4,4.003389954
CANADA,DARLINGTON,1994,43.8727777777778,-78.7197222222222,DARLINGTON-2,PHWR,PHWR,,,,,,,4.86659726,Darlington 1-4,4.86659726
CANADA,DARLINGTON,1995,43.8727777777778,-78.7197222222222,DARLINGTON-2,PHWR,PHWR,,,,,,,5.044442009,Darlington 1-4,5.044442009
CANADA,DARLINGTON,1996,43.8727777777778,-78.7197222222222,DARLINGTON-2,PHWR,PHWR,,,,,,,4.739346119,Darlington 1-4,4.739346119
CANADA,DARLINGTON,1997,43.8727777777778,-78.7197222222222,DARLINGTON-2,PHWR,PHWR,,,,,,,3.389203653,Darlington 1-4,3.389203653
CANADA,DARLINGTON,1998,43.8727777777778,-78.7197222222222,DARLINGTON-2,PHWR,PHWR,,,,,,,4.825786301,Darlington 1-4,4.825786301
CANADA,DARLINGTON,1999,43.8727777777778,-78.7197222222222,DARLINGTON-2,PHWR,PHWR,,,,,,,4.655601826,Darlington 1-4,4.655601826
CANADA,DARLINGTON,2000,43.8727777777778,-78.7197222222222,DARLINGTON-2,PHWR,PHWR,,,,,,,4.869046575,Darlington 1-4,4.869046575
CANADA,DARLINGTON,2001,43.8727777777778,-78.7197222222222,DARLINGTON-2,PHWR,PHWR,,,,,,,4.789327854,Darlington 1-4,4.789327854
CANADA,DARLINGTON,2002,43.8727777777778,-78.7197222222222,DARLINGTON-2,PHWR,PHWR,,,,,,,5.045369863,Darlington 1-4,5.045369863
CANADA,DARLINGTON,2003,43.8727777777778,-78.7197222222222,DARLINGTON-2,PHWR,PHWR,,,,,,,4.548407306,Darlington 1-4,4.548407306
CANADA,DARLINGTON,2004,43.8727777777778,-78.7197222222222,DARLINGTON-2,PHWR,PHWR,,,,,,,4.853554338,Darlington 1-4,4.853554338
CANADA,DARLINGTON,2005,43.8727777777778,-78.7197222222222,DARLINGTON-2,PHWR,PHWR,,,,,,,5.032734247,Darlington 1-4,5.032734247
CANADA,DARLINGTON,2006,43.8727777777778,-78.7197222222222,DARLINGTON-2,PHWR,PHWR,,,,,,,4.924168037,Darlington 1-4,4.924168037
CANADA,DARLINGTON,2007,43.8727777777778,-78.7197222222222,DARLINGTON-2,PHWR,PHWR,,,,,,,4.969645662,Darlington 1-4,4.969645662
CANADA,DARLINGTON,2008,43.8727777777778,-78.7197222222222,DARLINGTON-2,PHWR,PHWR,,,,,,,5.272376256,Darlington 1-4,5.272376256
CANADA,DARLINGTON,2009,43.8727777777778,-78.7197222222222,DARLINGTON-2,PHWR,PHWR,,,,,,,4.768734247,Darlington 1-4,4.768734247
CANADA,DARLINGTON,2010,43.8727777777778,-78.7197222222222,DARLINGTON-2,PHWR,PHWR,,,,,,,4.860964384,Darlington 1-4,4.860964384
CANADA,DARLINGTON,2011,43.8727777777778,-78.7197222222222,DARLINGTON-2,PHWR,PHWR,,,,,,,5.28523653,Darlington 1-4,5.28523653
CANADA,DARLINGTON,2012,43.8727777777778,-78.7197222222222,DARLINGTON-2,PHWR,PHWR,,,,,,,5.178023744,Darlington 1-4,5.178023744
CANADA,DARLINGTON,2013,43.8727777777778,-78.7197222222222,DARLINGTON-2,PHWR,PHWR,,,,,,,4.596314155,Darlington 1-4,4.596314155
CANADA,DARLINGTON,2014,43.8727777777778,-78.7197222222222,DARLINGTON-2,PHWR,PHWR,,,,,,,5.120622831,Darlington 1-4,5.120622831
CANADA,DARLINGTON,2015,43.8727777777778,-78.7197222222222,DARLINGTON-2,PHWR,PHWR,,,,,,,4.276001826,Darlington 1-4,4.276001826
CANADA,DARLINGTON,2016,43.8727777777778,-78.7197222222222,DARLINGTON-2,PHWR,PHWR,,,,,,,4.710719635,Darlington 1-4,4.710719635
CANADA,PICKERING,1972,43.8116666666667,-79.0658333333333,PICKERING-1,PHWR,PHWR,,,,,,,1.104200913,Pickering 1-8,1.104200913
CANADA,PICKERING,1973,43.8116666666667,-79.0658333333333,PICKERING-1,PHWR,PHWR,,,,,,,2.467853881,Pickering 1-8,2.467853881
CANADA,PICKERING,1974,43.8116666666667,-79.0658333333333,PICKERING-1,PHWR,PHWR,,,,,,,2.441278539,Pickering 1-8,2.441278539
