Country,Reactor,Reactor Type,Emission Type,Year,Emissions [TBq yr^-1],Electricity Supplied [GW.h],Annual Time On Line [h],RX_PRIS,H_yr,EF [TBq GWa^-1]
Bulgaria,Kozloduy 1-6,PWR,CO2,1981,0.064691507,8433.0,22505.0,KOZLODUY-1,8760,0.06720000015652793
Bulgaria,Kozloduy 1-6,PWR,CO2,1982,0.076174576,9929.9,28402.0,KOZLODUY-1,8760,0.06720000058006627
Bulgaria,Kozloduy 1-6,PWR,CO2,1983,0.087317808,11382.5,31414.0,KOZLODUY-1,8760,0.06719999983132001
Bulgaria,Kozloduy 1-6,PWR,CO2,1984,0.090466466,11792.95,31925.0,KOZLODUY-1,8784,0.06738410977270318
Bulgaria,Kozloduy 1-6,PWR,CO2,1985,0.093333972,12166.75,31941.0,KOZLODUY-1,8760,0.06719999956603037
Bulgaria,Kozloduy 1-6,PWR,CO2,1986,0.085650926,11165.210000000001,30645.0,KOZLODUY-1,8760,0.06719999997850465
Bulgaria,Kozloduy 1-6,PWR,CO2,1987,0.088294893,11509.87,31268.0,KOZLODUY-1,8760,0.06719999988531582
Bulgaria,Kozloduy 1-6,PWR,CO2,1988,0.113196252,14755.939999999999,38046.0,KOZLODUY-1,8784,0.06738410955642271
Bulgaria,Kozloduy 1-6,PWR,CO2,1989,0.103410674,13480.32,33232.0,KOZLODUY-1,8760,0.06720000001780373
Bulgaria,Kozloduy 1-6,PWR,CO2,1990,0.103647485,13511.19,35428.0,KOZLODUY-1,8760,0.06720000004440763
Bulgaria,Kozloduy 1-6,PWR,CO2,1991,0.093227803,12152.91,29651.0,KOZLODUY-1,8760,0.0672000001876094
Bulgaria,Kozloduy 1-6,PWR,CO2,1992,0.081539145,10629.21,23279.0,KOZLODUY-2,8784,0.06738410941923247
Bulgaria,Kozloduy 1-6,PWR,CO2,1993,0.095245721,12415.960000000001,31061.0,KOZLODUY-1,8760,0.06720000031894433
Bulgaria,Kozloduy 1-6,PWR,CO2,1994,0.108332997,14121.98,33856.0,KOZLODUY-1,8760,0.06719999983854956
Bulgaria,Kozloduy 1-6,PWR,CO2,1995,0.124457469,16223.92,35870.0,KOZLODUY-1,8760,0.06720000027366999
Bulgaria,Kozloduy 1-6,PWR,CO2,1996,0.128948515,16809.36,37033.0,KOZLODUY-1,8784,0.06738410955324892
Bulgaria,Kozloduy 1-6,PWR,CO2,1997,0.126127496,16441.62,37435.0,KOZLODUY-1,8760,0.06720000005838841
Bulgaria,Kozloduy 1-6,PWR,CO2,1998,0.118869436,15495.48,40864.0,KOZLODUY-1,8760,0.06720000021683743
Bulgaria,Kozloduy 1-6,PWR,CO2,1999,0.111650498,14554.44,37970.0,KOZLODUY-1,8760,0.0671999996207343
Bulgaria,Kozloduy 1-6,PWR,CO2,2000,0.128789797,16788.67,37880.0,KOZLODUY-1,8784,0.06738410945286316
Bulgaria,Kozloduy 1-6,PWR,CO2,2001,0.140145064,18268.91,40011.0,KOZLODUY-1,8760,0.06720000047293462
Bulgaria,Kozloduy 1-6,PWR,CO2,2002,0.144413567,18825.34,39156.0,KOZLODUY-1,8760,0.06719999994263051
Bulgaria,Kozloduy 1-6,PWR,CO2,2003,0.123369688,16082.119999999999,29180.0,KOZLODUY-3,8760,0.06720000017908087
Bulgaria,Kozloduy 1-6,PWR,CO2,2004,0.119782696,15614.53,27601.0,KOZLODUY-3,8784,0.06738410965069072
Bulgaria,Kozloduy 1-6,PWR,CO2,2005,0.133306926,17377.510000000002,29492.0,KOZLODUY-3,8760,0.06719999998618903
Bulgaria,Kozloduy 1-6,PWR,CO2,2006,0.139265096,18154.2,29322.0,KOZLODUY-3,8760,0.06720000005288033
Bulgaria,Kozloduy 1-6,PWR,CO2,2007,0.105055617,13694.75,14583.0,KOZLODUY-5,8760,0.06720000035926177
Bulgaria,Kozloduy 1-6,PWR,CO2,2008,0.113085786,14741.54,15549.0,KOZLODUY-5,8784,0.06738410940946467
Bulgaria,Kozloduy 1-6,PWR,CO2,2009,0.109076724,14218.93,15321.0,KOZLODUY-5,8760,0.06720000043885159
Bulgaria,Kozloduy 1-6,PWR,CO2,2010,0.10921051,14236.369999999999,15007.0,KOZLODUY-5,8760,0.06720000025287345
Bulgaria,Kozloduy 1-6,PWR,CO2,2011,0.117094772,15264.14,15840.0,KOZLODUY-5,8760,0.06719999965409124
Bulgaria,Kozloduy 1-6,PWR,CO2,2012,0.114001424,14860.9,15718.0,KOZLODUY-5,8784,0.0673841092003849
Bulgaria,Kozloduy 1-6,PWR,CO2,2013,0.102150981,13316.11,15399.0,KOZLODUY-5,8760,0.06720000011715133
Bulgaria,Kozloduy 1-6,PWR,CO2,2014,0.115175827,15013.99,15775.0,KOZLODUY-5,8760,0.06720000776076179
Bulgaria,Kozloduy 1-6,PWR,CO2,2015,0.112705622,14700.98,15345.0,KOZLODUY-5,8760,0.06715887299486158
Bulgaria,Kozloduy 1-6,PWR,CO2,2016,0.115708656,15083.45,15682.0,KOZLODUY-5,8784,0.06738410869555704
Canada,Bruce 1-8,PHWR,CO2,1977,0.649771689,3557.5,5179.0,BRUCE-1,8760,1.5999999987744205
Canada,Bruce 1-8,PHWR,CO2,1978,2.292127854,12549.400000000001,19956.0,BRUCE-1,8760,1.600000000082872
Canada,Bruce 1-8,PHWR,CO2,1979,3.505369863,19191.9,27837.0,BRUCE-1,8760,1.599999999993747
Canada,Bruce 1-8,PHWR,CO2,1980,4.120054795,22557.3,31603.0,BRUCE-1,8784,1.6043835618305384
Canada,Bruce 1-8,PHWR,CO2,1981,4.309936073,23596.9,32137.0,BRUCE-1,8760,1.5999999999779633
Canada,Bruce 1-8,PHWR,CO2,1982,4.160621005,22779.399999999998,30694.0,BRUCE-1,8760,1.6000000001668175
Canada,Bruce 1-8,PHWR,CO2,1983,4.459196347,24414.1,31781.0,BRUCE-1,8760,1.5999999999885313
Canada,Bruce 1-8,PHWR,CO2,1984,5.251238356,28750.53,38637.0,BRUCE-1,8784,1.6043835615936124
Canada,Bruce 1-8,PHWR,CO2,1985,6.168279452,33771.33,44042.0,BRUCE-1,8760,1.5999999999857868
Canada,Bruce 1-8,PHWR,CO2,1986,7.212628311,39489.14,50180.0,BRUCE-1,8760,1.60000000011041
Canada,Bruce 1-8,PHWR,CO2,1987,7.615572603,41695.26,54333.0,BRUCE-1,8760,1.6000000000546826
Canada,Bruce 1-8,PHWR,CO2,1988,7.529848402,41225.92,53847.0,BRUCE-1,8784,1.6043835616808066
Canada,Bruce 1-8,PHWR,CO2,1989,7.73483653,42348.229999999996,55297.0,BRUCE-1,8760,1.6000000000661185
Canada,Bruce 1-8,PHWR,CO2,1990,7.010325114,38381.53,49508.0,BRUCE-1,8760,1.5999999999645662
Canada,Bruce 1-8,PHWR,CO2,1991,8.291185388,45394.24,56659.0,BRUCE-1,8760,1.5999999999753276
Canada,Bruce 1-8,PHWR,CO2,1992,7.340549772,40189.51,51822.0,BRUCE-1,8784,1.6043835617117002
Canada,Bruce 1-8,PHWR,CO2,1993,5.454228311,29861.9,50225.0,BRUCE-1,8760,1.6000000001460053
Canada,Bruce 1-8,PHWR,CO2,1994,6.967309589,38146.020000000004,59120.0,BRUCE-1,8760,1.5999999999905623
Canada,Bruce 1-8,PHWR,CO2,1995,6.900178995,37778.48,53952.0,BRUCE-1,8760,1.5999999998994134
Canada,Bruce 1-8,PHWR,CO2,1996,6.934798174,37968.02,53294.0,BRUCE-1,8784,1.6043835617558146
Canada,Bruce 1-8,PHWR,CO2,1997,5.882584475,32207.15,43773.0,BRUCE-1,8760,1.6000000000310488
Canada,Bruce 1-8,PHWR,CO2,1998,3.848361644,21069.78,27657.0,BRUCE-3,8760,1.6000000000683445
Canada,Bruce 1-8,PHWR,CO2,1999,4.122779909,22572.22,29101.0,BRUCE-5,8760,1.6000000001258183
Canada,Bruce 1-8,PHWR,CO2,2000,4.279556164,23430.57,29714.0,BRUCE-5,8784,1.6043835615000404
Canada,Bruce 1-8,PHWR,CO2,2001,4.418851142,24193.21,30456.0,BRUCE-5,8760,1.600000000162029
Canada,Bruce 1-8,PHWR,CO2,2002,3.83943379,21020.9,26833.0,BRUCE-5,8760,1.6000000000190284
Canada,Bruce 1-8,PHWR,CO2,2003,4.507408219,24678.06,31037.0,BRUCE-4,8760,1.5999999999367858
Canada,Bruce 1-8,PHWR,CO2,2004,6.170429224,33783.1,44426.0,BRUCE-3,8784,1.6043835617103228
Canada,Bruce 1-8,PHWR,CO2,2005,6.036096804,33047.63,43135.0,BRUCE-3,8760,1.6000000000919885
Canada,Bruce 1-8,PHWR,CO2,2006,6.68507032,36600.76,47427.0,BRUCE-3,8760,1.60000000008743
Canada,Bruce 1-8,PHWR,CO2,2007,6.489263927,35528.72,46243.0,BRUCE-3,8760,1.600000000014636
Canada,Bruce 1-8,PHWR,CO2,2008,6.463134247,35385.66,45923.0,BRUCE-3,8784,1.6043835617492508
Canada,Bruce 1-8,PHWR,CO2,2009,6.338115068,34701.18,45541.0,BRUCE-3,8760,1.5999999998755083
Canada,Bruce 1-8,PHWR,CO2,2010,6.608288584,36180.38,47111.0,BRUCE-3,8760,1.5999999998850207
Canada,Bruce 1-8,PHWR,CO2,2011,6.62307032,36261.31,46724.0,BRUCE-3,8760,1.6000000000882484
Canada,Bruce 1-8,PHWR,CO2,2012,6.5072,35626.92,46311.0,BRUCE-1,8784,1.6043835616438358
Canada,Bruce 1-8,PHWR,CO2,2013,8.270452968,45280.729999999996,60979.0,BRUCE-1,8760,1.5999999999929333
Canada,Bruce 1-8,PHWR,CO2,2014,8.342376256,45674.51,60333.0,BRUCE-1,8760,1.6000000000560488
Canada,Bruce 1-8,PHWR,CO2,2015,8.520847489,46651.64,60973.0,BRUCE-1,8760,1.600000000078025
Canada,Bruce 1-8,PHWR,CO2,2016,8.272739726,45293.25,58351.0,BRUCE-1,8784,1.604383561638522
Canada,Darlington 1-4,PHWR,CO2,1990,0.210679452,1153.47,1608.0,DARLINGTON-2,8760,1.5999999995838643
Canada,Darlington 1-4,PHWR,CO2,1991,0.401510502,2198.27,2805.0,DARLINGTON-1,8760,1.59999999887184
Canada,Darlington 1-4,PHWR,CO2,1992,0.413541553,2264.1400000000003,3570.0,DARLINGTON-1,8784,1.6043835635393568
Canada,Darlington 1-4,PHWR,CO2,1993,4.003389954,21918.56,26395.0,DARLINGTON-1,8760,1.5999999998649546
Canada,Darlington 1-4,PHWR,CO2,1994,4.86659726,26644.62,31300.0,DARLINGTON-1,8760,1.5999999999099255
Canada,Darlington 1-4,PHWR,CO2,1995,5.044442009,27618.32,32120.0,DARLINGTON-1,8760,1.5999999999579988
Canada,Darlington 1-4,PHWR,CO2,1996,4.739346119,25947.92,30176.0,DARLINGTON-1,8784,1.604383561738128
Canada,Darlington 1-4,PHWR,CO2,1997,3.389203653,18555.89,28047.0,DARLINGTON-1,8760,1.6000000000150896
Canada,Darlington 1-4,PHWR,CO2,1998,4.825786301,26421.18,31501.0,DARLINGTON-1,8760,1.599999999877371
Canada,Darlington 1-4,PHWR,CO2,1999,4.655601826,25489.42,30889.0,DARLINGTON-1,8760,1.5999999998336567
Canada,Darlington 1-4,PHWR,CO2,2000,4.869046575,26658.03,31877.0,DARLINGTON-1,8784,1.6043835615309907
Canada,Darlington 1-4,PHWR,CO2,2001,4.789327854,26221.57,31470.0,DARLINGTON-1,8760,1.600000000039662
Canada,Darlington 1-4,PHWR,CO2,2002,5.045369863,27623.4,32869.0,DARLINGTON-1,8760,1.5999999999956558
Canada,Darlington 1-4,PHWR,CO2,2003,4.548407306,24902.53,29415.0,DARLINGTON-1,8760,1.6000000000224877
Canada,Darlington 1-4,PHWR,CO2,2004,4.853554338,26573.21,31377.0,DARLINGTON-1,8784,1.6043835616770425
Canada,Darlington 1-4,PHWR,CO2,2005,5.032734247,27554.22,31961.0,DARLINGTON-1,8760,1.6000000001350063
Canada,Darlington 1-4,PHWR,CO2,2006,4.924168037,26959.82,31258.0,DARLINGTON-1,8760,1.60000000015282
Canada,Darlington 1-4,PHWR,CO2,2007,4.969645662,27208.809999999998,31455.0,DARLINGTON-1,8760,1.5999999999676577
Canada,Darlington 1-4,PHWR,CO2,2008,5.272376256,28866.260000000002,33257.0,DARLINGTON-1,8784,1.6043835617327635
Canada,Darlington 1-4,PHWR,CO2,2009,4.768734247,26108.82,30289.0,DARLINGTON-1,8760,1.6000000001424806
Canada,Darlington 1-4,PHWR,CO2,2010,4.860964384,26613.78,31163.0,DARLINGTON-1,8760,1.6000000001442862
Canada,Darlington 1-4,PHWR,CO2,2011,5.28523653,28936.670000000002,33499.0,DARLINGTON-1,8760,1.600000000096763
Canada,Darlington 1-4,PHWR,CO2,2012,5.178023744,28349.68,33079.0,DARLINGTON-1,8784,1.6043835615532873
Canada,Darlington 1-4,PHWR,CO2,2013,4.596314155,25164.82,29493.0,DARLINGTON-1,8760,1.5999999999125762
Canada,Darlington 1-4,PHWR,CO2,2014,5.120622831,28035.41,32554.0,DARLINGTON-1,8760,1.5999999999843058
Canada,Darlington 1-4,PHWR,CO2,2015,4.276001826,23411.11,27154.0,DARLINGTON-1,8760,1.5999999998188894
Canada,Darlington 1-4,PHWR,CO2,2016,4.710719635,25791.19,30087.0,DARLINGTON-1,8784,1.6043835617449216
Canada,Pickering 1-8,PHWR,CO2,1972,1.104200913,6045.5,11269.0,PICKERING-1,8784,1.6043835612922006
Canada,Pickering 1-8,PHWR,CO2,1973,2.467853881,13511.5,27049.0,PICKERING-1,8760,1.599999999819413
Canada,Pickering 1-8,PHWR,CO2,1974,2.441278539,13366.0,27432.0,PICKERING-1,8760,1.6000000001226993
Canada,Pickering 1-8,PHWR,CO2,1975,2.03890411,11163.0,22154.0,PICKERING-1,8760,1.6000000003224937
Canada,Pickering 1-8,PHWR,CO2,1976,2.864109589,15681.0,30646.0,PICKERING-1,8784,1.604383561620815
Canada,Pickering 1-8,PHWR,CO2,1977,2.988931507,16364.400000000001,31948.0,PICKERING-1,8760,1.600000000080663
Canada,Pickering 1-8,PHWR,CO2,1978,2.885333333,15797.2,30971.0,PICKERING-1,8760,1.5999999998151573
Canada,Pickering 1-8,PHWR,CO2,1979,2.808420091,15376.1,30664.0,PICKERING-1,8760,1.5999999998152976
Canada,Pickering 1-8,PHWR,CO2,1980,2.736584475,14982.800000000001,29475.0,PICKERING-1,8784,1.6043835617107614
Canada,Pickering 1-8,PHWR,CO2,1981,2.906922374,15915.4,31244.0,PICKERING-1,8760,1.5999999997637508
Canada,Pickering 1-8,PHWR,CO2,1982,2.861570776,15667.1,31009.0,PICKERING-1,8760,1.5999999998570253
Canada,Pickering 1-8,PHWR,CO2,1983,3.133388128,17155.3,34781.0,PICKERING-1,8760,1.6000000000746126
Canada,Pickering 1-8,PHWR,CO2,1984,2.752962557,15072.47,30244.0,PICKERING-3,8784,1.6043835615985966
Canada,Pickering 1-8,PHWR,CO2,1985,3.099638356,16970.52,34113.0,PICKERING-3,8760,1.5999999999151469
Canada,Pickering 1-8,PHWR,CO2,1986,3.925247489,21490.73,43665.0,PICKERING-3,8760,1.6000000001693753
Canada,Pickering 1-8,PHWR,CO2,1987,4.328918721,23700.829999999998,47738.0,PICKERING-1,8760,1.5999999998295418
Canada,Pickering 1-8,PHWR,CO2,1988,5.218109589,28569.15,56863.0,PICKERING-1,8784,1.6043835616312
Canada,Pickering 1-8,PHWR,CO2,1989,4.677738813,25610.620000000003,53168.0,PICKERING-1,8760,1.6000000000734071
Canada,Pickering 1-8,PHWR,CO2,1990,3.820564384,20917.59,46217.0,PICKERING-1,8760,1.6000000001835772
Canada,Pickering 1-8,PHWR,CO2,1991,4.769084932,26110.74,53650.0,PICKERING-1,8760,1.600000000165449
Canada,Pickering 1-8,PHWR,CO2,1992,4.457685845,24405.83,48178.0,PICKERING-1,8784,1.604383561734225
Canada,Pickering 1-8,PHWR,CO2,1993,5.310407306,29074.48,58676.0,PICKERING-1,8760,1.600000000019261
Canada,Pickering 1-8,PHWR,CO2,1994,5.131326027,28094.01,55933.0,PICKERING-1,8760,1.5999999998761303
Canada,Pickering 1-8,PHWR,CO2,1995,4.101157991,22453.84,45448.0,PICKERING-1,8760,1.6000000000516614
Canada,Pickering 1-8,PHWR,CO2,1996,2.834511416,15518.95,32783.0,PICKERING-1,8784,1.6043835619126292
Canada,Pickering 1-8,PHWR,CO2,1997,3.764038356,20608.11,43074.0,PICKERING-1,8760,1.5999999999301244
Canada,Pickering 1-8,PHWR,CO2,1998,2.410790868,13199.08,27184.0,PICKERING-5,8760,1.6000000002788073
Canada,Pickering 1-8,PHWR,CO2,1999,2.522038356,13808.16,27993.0,PICKERING-5,8760,1.5999999998957137
Canada,Pickering 1-8,PHWR,CO2,2000,1.859441096,10180.439999999999,21859.0,PICKERING-5,8784,1.6043835617383928
Canada,Pickering 1-8,PHWR,CO2,2001,2.396577169,13121.26,26239.0,PICKERING-5,8760,1.6000000000335333
Canada,Pickering 1-8,PHWR,CO2,2002,2.646630137,14490.300000000001,29332.0,PICKERING-5,8760,1.6000000000082812
Canada,Pickering 1-8,PHWR,CO2,2003,2.396180822,13119.09,26849.0,PICKERING-4,8760,1.6000000000548817
Canada,Pickering 1-8,PHWR,CO2,2004,2.888199087,15812.890000000001,31909.0,PICKERING-4,8784,1.6043835617782705
Canada,Pickering 1-8,PHWR,CO2,2005,3.172663014,17370.33,34633.0,PICKERING-1,8760,1.6000000001519832
Canada,Pickering 1-8,PHWR,CO2,2006,3.638076712,19918.47,40321.0,PICKERING-1,8760,1.5999999998554106
Canada,Pickering 1-8,PHWR,CO2,2007,3.105868493,17004.63,35313.0,PICKERING-1,8760,1.599999999922374
Canada,Pickering 1-8,PHWR,CO2,2008,3.515647489,19248.17,40064.0,PICKERING-1,8784,1.6043835618334628
Canada,Pickering 1-8,PHWR,CO2,2009,3.782235616,20707.739999999998,42975.0,PICKERING-1,8760,1.5999999998145624
Canada,Pickering 1-8,PHWR,CO2,2010,3.509859361,19216.48,39192.0,PICKERING-1,8760,1.6000000001228114
Canada,Pickering 1-8,PHWR,CO2,2011,3.585203653,19628.99,39911.0,PICKERING-1,8760,1.6000000000142647
Canada,Pickering 1-8,PHWR,CO2,2012,3.791868493,20760.48,41598.0,PICKERING-1,8784,1.6043835615800792
Canada,Pickering 1-8,PHWR,CO2,2013,3.604345205,19733.79,40299.0,PICKERING-1,8760,1.599999999787167
Canada,Pickering 1-8,PHWR,CO2,2014,3.681019178,20153.58,41496.0,PICKERING-1,8760,1.5999999999642742
Canada,Pickering 1-8,PHWR,CO2,2015,3.889815525,21296.74,42572.0,PICKERING-1,8760,1.5999999999530443
Canada,Pickering 1-8,PHWR,CO2,2016,3.656029224,20016.760000000002,40937.0,PICKERING-1,8784,1.6043835617560482
Canada,Point Lepreau,PHWR,CO2,1983,0.866283105,4742.9,7875.0,POINT LEPREAU,8760,1.599999999957832
Canada,Point Lepreau,PHWR,CO2,1984,0.913413699,5000.94,7927.0,POINT LEPREAU,8784,1.604383562293489
Canada,Point Lepreau,PHWR,CO2,1985,0.990303196,5421.91,8547.0,POINT LEPREAU,8760,1.599999999439312
Canada,Point Lepreau,PHWR,CO2,1986,0.953989041,5223.09,8257.0,POINT LEPREAU,8760,1.5999999998391758
Canada,Point Lepreau,PHWR,CO2,1987,0.932918721,5107.73,8110.0,POINT LEPREAU,8760,1.5999999992090421
Canada,Point Lepreau,PHWR,CO2,1988,0.975022831,5338.25,8383.0,POINT LEPREAU,8784,1.604383561561186
Canada,Point Lepreau,PHWR,CO2,1989,0.961948858,5266.67,8271.0,POINT LEPREAU,8760,1.5999999992556966
Canada,Point Lepreau,PHWR,CO2,1990,0.974193607,5333.71,8384.0,POINT LEPREAU,8760,1.5999999994975356
Canada,Point Lepreau,PHWR,CO2,1991,0.993090411,5437.17,8500.0,POINT LEPREAU,8760,1.600000000066211
Canada,Point Lepreau,PHWR,CO2,1992,0.882151598,4829.78,7748.0,POINT LEPREAU,8784,1.6043835613282593
Canada,Point Lepreau,PHWR,CO2,1993,0.971689498,5320.0,8391.0,POINT LEPREAU,8760,1.6000000004661656
Canada,Point Lepreau,PHWR,CO2,1994,0.955269406,5230.1,8270.0,POINT LEPREAU,8760,1.5999999993422687
Canada,Point Lepreau,PHWR,CO2,1995,0.294319635,1611.4,2615.0,POINT LEPREAU,8760,1.6000000016135036
Canada,Point Lepreau,PHWR,CO2,1996,0.837959817,4587.83,7363.0,POINT LEPREAU,8784,1.604383560970655
Canada,Point Lepreau,PHWR,CO2,1997,0.631157991,3455.59,5564.0,POINT LEPREAU,8760,1.6000000003356878
Canada,Point Lepreau,PHWR,CO2,1998,0.690840183,3782.35,6111.0,POINT LEPREAU,8760,1.6000000008143087
Canada,Point Lepreau,PHWR,CO2,1999,0.745705936,4082.74,6797.0,POINT LEPREAU,8760,1.5999999998432428
Canada,Point Lepreau,PHWR,CO2,2000,0.724538813,3966.85,6792.0,POINT LEPREAU,8784,1.6043835621190616
Canada,Point Lepreau,PHWR,CO2,2001,0.813028311,4451.33,7418.0,POINT LEPREAU,8760,1.6000000009794826
Canada,Point Lepreau,PHWR,CO2,2002,0.686874886,3760.64,6107.0,POINT LEPREAU,8760,1.6000000003616408
Canada,Point Lepreau,PHWR,CO2,2003,0.865665753,4739.52,7869.0,POINT LEPREAU,8760,1.5999999992151104
Canada,Point Lepreau,PHWR,CO2,2004,0.785340639,4299.74,7310.0,POINT LEPREAU,8784,1.6043835610934614
Canada,Point Lepreau,PHWR,CO2,2005,0.798655708,4372.64,7632.0,POINT LEPREAU,8760,1.6000000004756851
Canada,Point Lepreau,PHWR,CO2,2006,0.796710502,4361.99,7755.0,POINT LEPREAU,8760,1.5999999994314522
Canada,Point Lepreau,PHWR,CO2,2007,0.752843836,4121.82,7511.0,POINT LEPREAU,8760,1.600000000815174
Canada,Point Lepreau,PHWR,CO2,2008,0.210147945,1150.56,2111.0,POINT LEPREAU,8784,1.604383560075094
Canada,Point Lepreau,PHWR,CO2,2012,0.075156164,411.48,966.0,POINT LEPREAU,8784,1.6043835534558177
Canada,Point Lepreau,PHWR,CO2,2013,0.750894977,4111.15,7879.0,POINT LEPREAU,8760,1.5999999996400034
Canada,Point Lepreau,PHWR,CO2,2014,0.862944292,4724.62,7229.0,POINT LEPREAU,8760,1.599999999559753
Canada,Point Lepreau,PHWR,CO2,2015,0.781194521,4277.04,6993.0,POINT LEPREAU,8760,1.600000000925874
Canada,Point Lepreau,PHWR,CO2,2016,0.830865753,4548.99,6989.0,POINT LEPREAU,8784,1.6043835608238313
China - Taiwan,CHANGJIANG-1,PWR,CO2,2015,0.000335462,43.73,1006.0,CHANGJIANG-1,8760,0.06719979693574206
China - Taiwan,CHANGJIANG-1,PWR,CO2,2016,0.027748627,3617.23,8185.0,CHANGJIANG-1,8784,0.0673841418897886
China - Taiwan,CHANGJIANG-1,PWR,CO2,2016,0.014047958,3617.23,8185.0,CHANGJIANG-1,8784,0.03411374534436571
China - Taiwan,DAYA BAY-1,PWR,CO2,1994,0.045393676,5917.39,6539.0,DAYA BAY-1,8760,0.06719999894548104
China - Taiwan,DAYA BAY-1,PWR,CO2,1995,0.028564833,3723.63,4088.0,DAYA BAY-1,8760,0.06720000029003956
China - Taiwan,DAYA BAY-1,PWR,CO2,1996,0.047965688,6252.67,6847.0,DAYA BAY-1,8784,0.06738411005090625
China - Taiwan,DAYA BAY-1,PWR,CO2,1997,0.049795736,6491.23,7272.0,DAYA BAY-1,8760,0.06719999866897337
China - Taiwan,DAYA BAY-1,PWR,CO2,1998,0.046337852,6040.47,7344.0,DAYA BAY-1,8760,0.06719999992053598
China - Taiwan,DAYA BAY-1,PWR,CO2,1999,0.051578685,6723.65,7680.0,DAYA BAY-1,8760,0.06720000008923725
China - Taiwan,DAYA BAY-1,PWR,CO2,2000,0.053595683,6986.58,7641.0,DAYA BAY-1,8784,0.0673841106051888
China - Taiwan,DAYA BAY-1,PWR,CO2,2001,0.053770279,7009.34,7619.0,DAYA BAY-1,8760,0.06719999943503953
China - Taiwan,DAYA BAY-1,PWR,CO2,2002,0.056669315,7387.25,7924.0,DAYA BAY-1,8760,0.06719999991877898
China - Taiwan,DAYA BAY-1,PWR,CO2,2003,0.056772953,7400.76,7958.0,DAYA BAY-1,8760,0.06719999949734892
China - Taiwan,DAYA BAY-1,PWR,CO2,2004,0.057848,7540.9,7789.0,DAYA BAY-1,8784,0.06738410958904109
China - Taiwan,DAYA BAY-1,PWR,CO2,2005,0.063368143,8260.49,8760.0,DAYA BAY-1,8760,0.06720000056655236
China - Taiwan,DAYA BAY-1,PWR,CO2,2006,0.050899781,6635.15,7133.0,DAYA BAY-1,8760,0.06720000023511148
China - Taiwan,DAYA BAY-1,PWR,CO2,2007,0.057857436,7542.13,8074.0,DAYA BAY-1,8760,0.0672000004454975
China - Taiwan,DAYA BAY-1,PWR,CO2,2008,0.063329786,8255.49,8774.0,DAYA BAY-1,8784,0.06738410926837776
China - Taiwan,DAYA BAY-1,PWR,CO2,2009,0.057067298,7439.13,8055.0,DAYA BAY-1,8760,0.06719999925797775
China - Taiwan,DAYA BAY-1,PWR,CO2,2010,0.056218707,7328.51,7876.0,DAYA BAY-1,8760,0.06720000018011847
China - Taiwan,DAYA BAY-1,PWR,CO2,2011,0.063077557,8222.61,8760.0,DAYA BAY-1,8760,0.06720000089022828
China - Taiwan,DAYA BAY-1,PWR,CO2,2012,0.053331715,6952.17,7452.0,DAYA BAY-1,8784,0.06738410950250066
China - Taiwan,DAYA BAY-1,PWR,CO2,2013,0.054849392,7150.01,7682.0,DAYA BAY-1,8760,0.06720000026853108
China - Taiwan,DAYA BAY-1,PWR,CO2,2014,0.06326857,8247.51,8735.0,DAYA BAY-1,8760,0.06720000014549846
China - Taiwan,DAYA BAY-1,PWR,CO2,2015,0.050489524,6581.67,6954.0,DAYA BAY-1,8760,0.06720000094808765
China - Taiwan,DAYA BAY-1,PWR,CO2,2016,0.055508043,7235.87,7671.0,DAYA BAY-1,8784,0.06738410857464272
China - Taiwan,DAYA BAY-2,PWR,CO2,1994,0.044042159,5741.21,6889.0,DAYA BAY-2,8760,0.06720000014631061
China - Taiwan,DAYA BAY-2,PWR,CO2,1995,0.048661162,6343.33,7146.0,DAYA BAY-2,8760,0.06720000049185523
China - Taiwan,DAYA BAY-2,PWR,CO2,1996,0.040480329,5276.9,5740.0,DAYA BAY-2,8784,0.06738410997669088
China - Taiwan,DAYA BAY-2,PWR,CO2,1997,0.045374115,5914.84,6194.0,DAYA BAY-2,8760,0.06719999989856024
China - Taiwan,DAYA BAY-2,PWR,CO2,1998,0.04801463,6259.05,7302.0,DAYA BAY-2,8760,0.06719999980827761
China - Taiwan,DAYA BAY-2,PWR,CO2,1999,0.052083529,6789.46,7594.0,DAYA BAY-2,8760,0.06720000030046573
China - Taiwan,DAYA BAY-2,PWR,CO2,2000,0.053664264,6995.52,7840.0,DAYA BAY-2,8784,0.06738411082750102
China - Taiwan,DAYA BAY-2,PWR,CO2,2001,0.056425524,7355.47,7986.0,DAYA BAY-2,8760,0.06720000084834823
China - Taiwan,DAYA BAY-2,PWR,CO2,2002,0.051619112,6728.92,7224.0,DAYA BAY-2,8760,0.0671999995719967
China - Taiwan,DAYA BAY-2,PWR,CO2,2003,0.053568603,6983.05,7503.0,DAYA BAY-2,8760,0.06720000032650489
China - Taiwan,DAYA BAY-2,PWR,CO2,2004,0.04878045,6358.88,6580.0,DAYA BAY-2,8784,0.06738411053518858
China - Taiwan,DAYA BAY-2,PWR,CO2,2005,0.050530257,6586.98,7075.0,DAYA BAY-2,8760,0.06719999928950748
China - Taiwan,DAYA BAY-2,PWR,CO2,2006,0.063078936,8222.79,8760.0,DAYA BAY-2,8760,0.06719999894926174
